"UBDEP";"UBPRV";"UBDIS";"UBLOC";"COREG";"NODEP";"NOPRV";"NODIS";"CPDIS";"STUBI";"STSOB";"FERES";"INUBI";"UB_INEI";"CCOD_TIPO_UBI"
"20";"06";"02";"00";"11";PUNO           ;LAMPA                         ;CABANILLA                     ;CABANILLA                     ;"1";"0";;"1";"210702";NACIONAL
"20";"06";"03";"00";"11";PUNO           ;LAMPA                         ;CALAPUJA                      ;CALAPUJA                      ;"1";"0";;"0";"210703";NACIONAL
"20";"06";"04";"00";"11";PUNO           ;LAMPA                         ;NICASIO                       ;NICASIO                       ;"1";"0";;"1";"210704";NACIONAL
"20";"06";"05";"00";"11";PUNO           ;LAMPA                         ;OCUVIRI                       ;OCUVIRI                       ;"1";"0";;"0";"210705";NACIONAL
"20";"06";"06";"00";"11";PUNO           ;LAMPA                         ;PALCA                         ;PALCA                         ;"1";"0";;"1";"210706";NACIONAL
"20";"06";"07";"00";"11";PUNO           ;LAMPA                         ;PARATIA                       ;PARATIA                       ;"1";"0";;"1";"210707";NACIONAL
"20";"06";"08";"00";"11";PUNO           ;LAMPA                         ;PUCARA                        ;PUCARA                        ;"1";"0";;"1";"210708";NACIONAL
"20";"06";"09";"00";"11";PUNO           ;LAMPA                         ;SANTA LUCIA                   ;SANTA LUCIA                   ;"1";"0";;"0";"210709";NACIONAL
"20";"06";"10";"00";"11";PUNO           ;LAMPA                         ;VILAVILA                      ;VILAVILA                      ;"1";"0";;"0";"210710";NACIONAL
"20";"07";"00";"00";"11";PUNO           ;MELGAR                        ;                              ;"11                            "; ;"0";;"0";"210800";NACIONAL
"20";"07";"01";"00";"11";PUNO           ;MELGAR                        ;AYAVIRI                       ;AYAVIRI                       ;"1";"0";;"0";"210801";NACIONAL
"20";"07";"02";"00";"11";PUNO           ;MELGAR                        ;ANTAUTA                       ;ANTAUTA                       ;"1";"0";;"0";"210802";NACIONAL
"20";"07";"03";"00";"11";PUNO           ;MELGAR                        ;CUPI                          ;CUPI                          ;"1";"0";;"1";"210803";NACIONAL
"20";"07";"04";"00";"11";PUNO           ;MELGAR                        ;LLALLI                        ;LLALLI                        ;"1";"0";;"0";"210804";NACIONAL
"20";"07";"05";"00";"11";PUNO           ;MELGAR                        ;MACARI                        ;MACARI                        ;"1";"0";;"1";"210805";NACIONAL
"20";"07";"06";"00";"11";PUNO           ;MELGAR                        ;NUÑOA                         ;NUÑOA                         ;"1";"0";;"1";"210806";NACIONAL
"20";"07";"07";"00";"11";PUNO           ;MELGAR                        ;ORURILLO                      ;ORURILLO                      ;"1";"0";;"1";"210807";NACIONAL
"20";"07";"08";"00";"11";PUNO           ;MELGAR                        ;SANTA ROSA                    ;SANTA ROSA                    ;"1";"0";;"0";"210808";NACIONAL
"20";"07";"09";"00";"11";PUNO           ;MELGAR                        ;UMACHIRI                      ;UMACHIRI                      ;"1";"0";;"1";"210809";NACIONAL
"20";"08";"00";"00";"11";PUNO           ;SANDIA                        ;                              ;"11                            "; ;"0";;"0";"211200";NACIONAL
"20";"08";"01";"00";"11";PUNO           ;SANDIA                        ;SANDIA                        ;SANDIA                        ;"1";"0";;"1";"211201";NACIONAL
"20";"08";"03";"00";"11";PUNO           ;SANDIA                        ;CUYOCUYO                      ;CUYOCUYO                      ;"1";"0";;"1";"211202";NACIONAL
"20";"08";"04";"00";"11";PUNO           ;SANDIA                        ;LIMBANI                       ;LIMBANI                       ;"1";"0";;"0";"211203";NACIONAL
"20";"08";"05";"00";"11";PUNO           ;SANDIA                        ;PHARA                         ;PHARA                         ;"1";"0";;"0";"211205";NACIONAL
"20";"08";"06";"00";"11";PUNO           ;SANDIA                        ;PATAMBUCO                     ;PATAMBUCO                     ;"1";"0";;"1";"211204";NACIONAL
"20";"08";"07";"00";"11";PUNO           ;SANDIA                        ;QUIACA                        ;QUIACA                        ;"1";"0";;"1";"211206";NACIONAL
"20";"08";"08";"00";"11";PUNO           ;SANDIA                        ;SAN JUAN DEL ORO              ;SAN JUAN DEL ORO              ;"1";"0";;"1";"211207";NACIONAL
"20";"08";"10";"00";"11";PUNO           ;SANDIA                        ;YANAHUAYA                     ;YANAHUAYA                     ;"1";"0";;"0";"211208";NACIONAL
"20";"08";"11";"00";"11";PUNO           ;SANDIA                        ;ALTO INAMBARI                 ;MASSIAPO                      ;"1";"0";;"1";"211209";NACIONAL
"20";"08";"12";"00";"11";PUNO           ;SANDIA                        ;SAN PEDRO DE PUTINA PUNCO     ;C.P. PUTINA PUNCO             ;"1";"1";;"0";"211210";NACIONAL
"20";"09";"00";"00";"11";PUNO           ;SAN ROMAN                     ;                              ;"11                            "; ;"0";;"0";"211100";NACIONAL
"20";"09";"01";"00";"11";PUNO           ;SAN ROMAN                     ;JULIACA                       ;JULIACA                       ;"1";"0";;"0";"211101";NACIONAL
"20";"09";"02";"00";"11";PUNO           ;SAN ROMAN                     ;CABANA                        ;CABANA                        ;"1";"0";;"1";"211102";NACIONAL
"20";"09";"03";"00";"11";PUNO           ;SAN ROMAN                     ;CABANILLAS                    ;DEUSTUA                       ;"1";"0";;"0";"211103";NACIONAL
"20";"09";"04";"00";"11";PUNO           ;SAN ROMAN                     ;CARACOTO                      ;CARACOTO                      ;"1";"0";;"1";"211104";NACIONAL
"20";"10";"00";"00";"11";PUNO           ;YUNGUYO                       ;                              ;"11                            "; ;"0";;"0";"211300";NACIONAL
"20";"10";"01";"00";"11";PUNO           ;YUNGUYO                       ;YUNGUYO                       ;YUNGUYO                       ;"1";"0";;"0";"211301";NACIONAL
"20";"10";"02";"00";"11";PUNO           ;YUNGUYO                       ;UNICACHI                      ;MARCAJA                       ;"1";"1";;"0";"211307";NACIONAL
"20";"10";"03";"00";"11";PUNO           ;YUNGUYO                       ;ANAPIA                        ;ANAPIA                        ;"1";"0";;"0";"211302";NACIONAL
"20";"10";"04";"00";"11";PUNO           ;YUNGUYO                       ;COPANI                        ;COPANI                        ;"1";"1";;"1";"211303";NACIONAL
"20";"10";"05";"00";"11";PUNO           ;YUNGUYO                       ;CUTURAPI                      ;SAN JUAN DE CUTURAPI          ;"1";"0";;"1";"211304";NACIONAL
"20";"10";"06";"00";"11";PUNO           ;YUNGUYO                       ;OLLARAYA                      ;SAN MIGUEL DE OLLARAYA        ;"1";"0";;"1";"211305";NACIONAL
"20";"10";"07";"00";"11";PUNO           ;YUNGUYO                       ;TINICACHI                     ;TINICACHI                     ;"1";"0";;"0";"211306";NACIONAL
"20";"11";"00";"00";"11";PUNO           ;SAN ANTONIO DE PUTINA         ;                              ;"11                            "; ;"0";;"0";"211000";NACIONAL
"20";"11";"01";"00";"11";PUNO           ;SAN ANTONIO DE PUTINA         ;PUTINA                        ;PUTINA                        ;"1";"0";;"0";"211001";NACIONAL
"20";"11";"02";"00";"11";PUNO           ;SAN ANTONIO DE PUTINA         ;PEDRO VILCA APAZA             ;PEDRO VILCA APAZA             ;"1";"0";;"1";"211003";NACIONAL
"20";"11";"03";"00";"11";PUNO           ;SAN ANTONIO DE PUTINA         ;QUILCAPUNCU                   ;QUILCAPUNCU                   ;"1";"0";;"1";"211004";NACIONAL
"20";"11";"04";"00";"11";PUNO           ;SAN ANTONIO DE PUTINA         ;ANANEA                        ;ANANEA                        ;"1";"0";;"0";"211002";NACIONAL
"20";"11";"05";"00";"11";PUNO           ;SAN ANTONIO DE PUTINA         ;SINA                          ;SINA                          ;"1";"0";;"1";"211005";NACIONAL
"20";"12";"00";"00";"11";PUNO           ;EL COLLAO                     ;                              ;"11                            "; ;"0";;"0";"210500";NACIONAL
"20";"12";"01";"00";"11";PUNO           ;EL COLLAO                     ;ILAVE                         ;ILAVE                         ;"1";"0";;"0";"210501";NACIONAL
"20";"12";"02";"00";"11";PUNO           ;EL COLLAO                     ;PILCUYO                       ;PILCUYO                       ;"1";"0";;"1";"210503";NACIONAL
"20";"12";"03";"00";"11";PUNO           ;EL COLLAO                     ;SANTA ROSA                    ;MAZO CRUZ                     ;"1";"0";;"0";"210504";NACIONAL
"20";"12";"04";"00";"11";PUNO           ;EL COLLAO                     ;CAPASO                        ;PUEBLO DE CAPASO              ;"1";"0";;"0";"210502";NACIONAL
"20";"12";"05";"00";"11";PUNO           ;EL COLLAO                     ;CONDURIRI                     ;CONDURIRI                     ;"1";"0";;"1";"210505";NACIONAL
"20";"13";"00";"00";"11";PUNO           ;MOHO                          ;                              ;"11                            "; ;"0";;"0";"210900";NACIONAL
"20";"13";"01";"00";"11";PUNO           ;MOHO                          ;MOHO                          ;VILLA DE MOHO                 ;"1";"0";;"0";"210901";NACIONAL
"20";"13";"02";"00";"11";PUNO           ;MOHO                          ;CONIMA                        ;CONIMA                        ;"1";"0";;"0";"210902";NACIONAL
"20";"13";"03";"00";"11";PUNO           ;MOHO                          ;TILALI                        ;TILALI                        ;"1";"0";;"0";"210904";NACIONAL
"20";"13";"04";"00";"11";PUNO           ;MOHO                          ;HUAYRAPATA                    ;HUAYRAPATA                    ;"1";"0";;"1";"210903";NACIONAL
"21";"00";"00";"00";"00";SAN MARTIN     ;                              ;                              ;                              ; ;"0";;"0";"220000";NACIONAL
"21";"01";"00";"00";"03";SAN MARTIN     ;MOYOBAMBA                     ;                              ;"03                            "; ;"0";;"0";"220100";NACIONAL
"21";"01";"01";"00";"03";SAN MARTIN     ;MOYOBAMBA                     ;MOYOBAMBA                     ;MOYOBAMBA                     ;"1";"0";;"0";"220101";NACIONAL
"21";"01";"02";"00";"03";SAN MARTIN     ;MOYOBAMBA                     ;CALZADA                       ;CALZADA                       ;"1";"0";;"0";"220102";NACIONAL
"21";"01";"03";"00";"03";SAN MARTIN     ;MOYOBAMBA                     ;HABANA                        ;HABANA                        ;"1";"0";;"0";"220103";NACIONAL
"21";"01";"04";"00";"03";SAN MARTIN     ;MOYOBAMBA                     ;JEPELACIO                     ;JEPELACIO                     ;"1";"0";;"0";"220104";NACIONAL
"21";"01";"05";"00";"03";SAN MARTIN     ;MOYOBAMBA                     ;SORITOR                       ;SORITOR                       ;"1";"0";;"0";"220105";NACIONAL
"21";"01";"06";"00";"03";SAN MARTIN     ;MOYOBAMBA                     ;YANTALO                       ;YANTALO                       ;"1";"0";;"0";"220106";NACIONAL
